SEMANA;Fecha Envio;PROVEEDOR;Origen;TIENDA;Division;BULTOS;UNIDADES
16;12/4/2026;EXTERNO;MEGABODEGA AEC;SPS DANDY-AEC;TECNOLOGIA;4.00;560
16;12/4/2026;EXTERNO;MEGABODEGA AEC;SPS DANDY-AEC;VERANO;1.00;3
16;12/4/2026;INTERNO;BODEGA DANILOS;YORO-DS;ACCESORIOS;1.83;35
16;12/4/2026;INTERNO;BODEGA DANILOS;YORO-DS;BEBE;0.50;27
16;12/4/2026;INTERNO;BODEGA DANILOS;YORO-DS;BELLEZA;6.33;408
16;12/4/2026;INTERNO;BODEGA DANILOS;YORO-DS;CALZADO;2.00;23
16;12/4/2026;INTERNO;BODEGA DANILOS;YORO-DS;CALZADO PLASTICO;2.00;126
16;12/4/2026;INTERNO;BODEGA DANILOS;YORO-DS;CELEBRACIONES;2.00;228
16;12/4/2026;INTERNO;BODEGA DANILOS;YORO-DS;CUIDADO PERSONAL;26.00;607
16;12/4/2026;INTERNO;BODEGA DANILOS;YORO-DS;DEPORTIVA;1.00;48
16;12/4/2026;INTERNO;BODEGA DANILOS;YORO-DS;DS HOGAR;12.00;425
16;12/4/2026;INTERNO;BODEGA DANILOS;YORO-DS;DS INTERIOR;1.00;60
16;12/4/2026;INTERNO;BODEGA DANILOS;YORO-DS;DS ROPA;15.00;1,642
16;12/4/2026;INTERNO;BODEGA DANILOS;YORO-DS;ESCOLAR;1.33;210
16;12/4/2026;INTERNO;BODEGA DANILOS;YORO-DS;HOGAR;56.00;446
16;12/4/2026;INTERNO;BODEGA DANILOS;YORO-DS;INTERIOR DETALLE;4.50;1,370
16;12/4/2026;INTERNO;BODEGA DANILOS;YORO-DS;PASEO;5.00;5
16;12/4/2026;INTERNO;BODEGA DANILOS;YORO-DS;PROMOCION-PRODUCCION;1.00;42
16;12/4/2026;INTERNO;BODEGA DANILOS;YORO-DS;ROPA;2.00;166
16;12/4/2026;INTERNO;BODEGA DANILOS;YORO-DS;SUPERMERCADO;1.00;24
16;12/4/2026;INTERNO;MEGABODEGA AEC;SPS DANDY-AEC;ACCESORIOS;41.50;8,957
16;12/4/2026;INTERNO;MEGABODEGA AEC;SPS DANDY-AEC;BEBE;12.17;190
16;12/4/2026;INTERNO;MEGABODEGA AEC;SPS DANDY-AEC;BELLEZA;66.67;12,847
16;12/4/2026;INTERNO;MEGABODEGA AEC;SPS DANDY-AEC;CALZADO;26.00;490
16;12/4/2026;INTERNO;MEGABODEGA AEC;SPS DANDY-AEC;CALZADO PLASTICO;11.00;1,644
16;12/4/2026;INTERNO;MEGABODEGA AEC;SPS DANDY-AEC;CELEBRACIONES;8.25;2,447
16;12/4/2026;INTERNO;MEGABODEGA AEC;SPS DANDY-AEC;CUIDADO PERSONAL;658.00;12,566
16;12/4/2026;INTERNO;MEGABODEGA AEC;SPS DANDY-AEC;DEPORTIVA;15.00;440
16;12/4/2026;INTERNO;MEGABODEGA AEC;SPS DANDY-AEC;ESCOLAR;8.33;496
16;12/4/2026;INTERNO;MEGABODEGA AEC;SPS DANDY-AEC;HOGAR;104.75;2,336
16;12/4/2026;INTERNO;MEGABODEGA AEC;SPS DANDY-AEC;INTERIOR DETALLE;34.83;10,196
16;12/4/2026;INTERNO;MEGABODEGA AEC;SPS DANDY-AEC;JUGUETERIA;3.00;15
16;12/4/2026;INTERNO;MEGABODEGA AEC;SPS DANDY-AEC;PASEO;47.00;71
16;12/4/2026;INTERNO;MEGABODEGA AEC;SPS DANDY-AEC;PROMOCION-PRODUCCION;1.83;216
16;12/4/2026;INTERNO;MEGABODEGA AEC;SPS DANDY-AEC;ROPA;95.17;10,838
16;12/4/2026;INTERNO;MEGABODEGA AEC;SPS DANDY-AEC;SUPERMERCADO;1.00;36
16;12/4/2026;INTERNO;MEGABODEGA AEC;SPS DANDY-AEC;TECNOLOGIA;4.75;532
16;12/4/2026;INTERNO;MEGABODEGA AEC;SPS DANDY-AEC;VERANO;8.75;80
16;13/4/2026;EXTERNO;BODEGA DANILOS;LA CEIBA-DS;ACCESORIOS;2.50;194
16;13/4/2026;EXTERNO;BODEGA DANILOS;LA CEIBA-DS;BELLEZA;2.00;222
16;13/4/2026;EXTERNO;BODEGA DANILOS;LA CEIBA-DS;CELEBRACIONES;1.00;204
16;13/4/2026;EXTERNO;BODEGA DANILOS;LA CEIBA-DS;CUIDADO PERSONAL;1.00;12
16;13/4/2026;EXTERNO;BODEGA DANILOS;LA CEIBA-DS;DEPORTIVA;2.00;5
16;13/4/2026;EXTERNO;BODEGA DANILOS;LA CEIBA-DS;DS ROPA;4.00;117
16;13/4/2026;EXTERNO;BODEGA DANILOS;LA CEIBA-DS;HOGAR;18.00;187
16;13/4/2026;EXTERNO;BODEGA DANILOS;LA CEIBA-DS;SUPERMERCADO;2.00;288
16;13/4/2026;EXTERNO;BODEGA DANILOS;LA LIBERTAD-DS;ACCESORIOS;2.50;155
16;13/4/2026;EXTERNO;BODEGA DANILOS;LA LIBERTAD-DS;BELLEZA;2.50;204
16;13/4/2026;EXTERNO;BODEGA DANILOS;LA LIBERTAD-DS;CELEBRACIONES;1.00;360
16;13/4/2026;EXTERNO;BODEGA DANILOS;LA LIBERTAD-DS;CUIDADO PERSONAL;0.50;12
16;13/4/2026;EXTERNO;BODEGA DANILOS;LA LIBERTAD-DS;DEPORTIVA;2.33;10
16;13/4/2026;EXTERNO;BODEGA DANILOS;LA LIBERTAD-DS;DS ROPA;9.00;341
16;13/4/2026;EXTERNO;BODEGA DANILOS;LA LIBERTAD-DS;HOGAR;11.00;48
16;13/4/2026;EXTERNO;BODEGA DANILOS;LA LIBERTAD-DS;JUGUETERIA;1.00;1
16;13/4/2026;EXTERNO;BODEGA DANILOS;LA LIBERTAD-DS;PASEO;2.00;3
16;13/4/2026;EXTERNO;BODEGA DANILOS;LA LIBERTAD-DS;ROPA;1.33;161
16;13/4/2026;EXTERNO;BODEGA DANILOS;LA LIBERTAD-DS;VERANO;0.33;1
16;13/4/2026;EXTERNO;MEGABODEGA AEC;CEIBA MAYOREO-AEC;ACCESORIOS;3.00;288
16;13/4/2026;EXTERNO;MEGABODEGA AEC;CEIBA MAYOREO-AEC;BEBE;1.00;9
16;13/4/2026;EXTERNO;MEGABODEGA AEC;CEIBA MAYOREO-AEC;BELLEZA;1.00;36
16;13/4/2026;EXTERNO;MEGABODEGA AEC;CEIBA MAYOREO-AEC;CALZADO;3.00;78
16;13/4/2026;EXTERNO;MEGABODEGA AEC;CEIBA MAYOREO-AEC;CALZADO PLASTICO;3.00;294
16;13/4/2026;EXTERNO;MEGABODEGA AEC;CEIBA MAYOREO-AEC;CUIDADO PERSONAL;8.00;171
16;13/4/2026;EXTERNO;MEGABODEGA AEC;CEIBA MAYOREO-AEC;DEPORTIVA;1.00;6
16;13/4/2026;EXTERNO;MEGABODEGA AEC;CEIBA MAYOREO-AEC;HOGAR;20.00;1,270
16;13/4/2026;EXTERNO;MEGABODEGA AEC;CEIBA MAYOREO-AEC;INTERIOR DETALLE;8.00;3,758
16;13/4/2026;EXTERNO;MEGABODEGA AEC;CEIBA MAYOREO-AEC;ROPA;1.00;192
16;13/4/2026;EXTERNO;MEGABODEGA AEC;COMAYAGUA-AEC;ACCESORIOS;4.50;417
16;13/4/2026;EXTERNO;MEGABODEGA AEC;COMAYAGUA-AEC;BEBE;1.50;237
16;13/4/2026;EXTERNO;MEGABODEGA AEC;COMAYAGUA-AEC;BELLEZA;4.00;84
16;13/4/2026;EXTERNO;MEGABODEGA AEC;COMAYAGUA-AEC;CALZADO;2.00;42
16;13/4/2026;EXTERNO;MEGABODEGA AEC;COMAYAGUA-AEC;CELEBRACIONES;1.00;324
16;13/4/2026;EXTERNO;MEGABODEGA AEC;COMAYAGUA-AEC;CUIDADO PERSONAL;24.00;672
16;13/4/2026;EXTERNO;MEGABODEGA AEC;COMAYAGUA-AEC;DEPORTIVA;3.50;74
16;13/4/2026;EXTERNO;MEGABODEGA AEC;COMAYAGUA-AEC;ESCOLAR;0.50;42
16;13/4/2026;EXTERNO;MEGABODEGA AEC;COMAYAGUA-AEC;HOGAR;14.50;332
16;13/4/2026;EXTERNO;MEGABODEGA AEC;COMAYAGUA-AEC;INTERIOR DETALLE;2.50;602
16;13/4/2026;EXTERNO;MEGABODEGA AEC;COMAYAGUA-AEC;PACER;1.00;143
16;13/4/2026;EXTERNO;MEGABODEGA AEC;COMAYAGUA-AEC;PASEO;3.00;3
16;13/4/2026;EXTERNO;MEGABODEGA AEC;COMAYAGUA-AEC;ROPA;5.50;667
16;13/4/2026;EXTERNO;MEGABODEGA AEC;COMAYAGUA-AEC;TECNOLOGIA;1.50;110
16;13/4/2026;EXTERNO;MEGABODEGA AEC;LA CEIBA-AEC;ACCESORIOS;1.50;67
16;13/4/2026;EXTERNO;MEGABODEGA AEC;LA CEIBA-AEC;BELLEZA;4.50;243
16;13/4/2026;EXTERNO;MEGABODEGA AEC;LA CEIBA-AEC;CALZADO;1.00;18
16;13/4/2026;EXTERNO;MEGABODEGA AEC;LA CEIBA-AEC;CUIDADO PERSONAL;21.00;366
16;13/4/2026;EXTERNO;MEGABODEGA AEC;LA CEIBA-AEC;DEPORTIVA;2.00;54
16;13/4/2026;EXTERNO;MEGABODEGA AEC;LA CEIBA-AEC;HOGAR;7.00;51
16;13/4/2026;EXTERNO;MEGABODEGA AEC;LA CEIBA-AEC;INTERIOR DETALLE;3.50;1,315
16;13/4/2026;EXTERNO;MEGABODEGA AEC;LA CEIBA-AEC;PASEO;4.00;4
16;13/4/2026;EXTERNO;MEGABODEGA AEC;LA CEIBA-AEC;ROPA;12.50;1,201
16;13/4/2026;EXTERNO;MEGABODEGA AEC;LA CEIBA-AEC;SUPERMERCADO;2.00;48
16;13/4/2026;EXTERNO;MEGABODEGA AEC;LA CEIBA-AEC;TECNOLOGIA;1.00;225
16;13/4/2026;EXTERNO;MEGABODEGA AEC;LA PAZ-AEC;ACCESORIOS;4.00;341
16;13/4/2026;EXTERNO;MEGABODEGA AEC;LA PAZ-AEC;BEBE;0.50;145
16;13/4/2026;EXTERNO;MEGABODEGA AEC;LA PAZ-AEC;BELLEZA;4.50;708
16;13/4/2026;EXTERNO;MEGABODEGA AEC;LA PAZ-AEC;CALZADO;3.50;42
16;13/4/2026;EXTERNO;MEGABODEGA AEC;LA PAZ-AEC;CUIDADO PERSONAL;52.50;1,437
16;13/4/2026;EXTERNO;MEGABODEGA AEC;LA PAZ-AEC;DEPORTIVA;2.50;24
16;13/4/2026;EXTERNO;MEGABODEGA AEC;LA PAZ-AEC;ESCOLAR;0.50;12
16;13/4/2026;EXTERNO;MEGABODEGA AEC;LA PAZ-AEC;HOGAR;8.00;327
16;13/4/2026;EXTERNO;MEGABODEGA AEC;LA PAZ-AEC;INTERIOR DETALLE;2.00;355
16;13/4/2026;EXTERNO;MEGABODEGA AEC;LA PAZ-AEC;JUGUETERIA;1.00;86
16;13/4/2026;EXTERNO;MEGABODEGA AEC;LA PAZ-AEC;PACER;1.00;99
16;13/4/2026;EXTERNO;MEGABODEGA AEC;LA PAZ-AEC;PASEO;3.00;3
16;13/4/2026;EXTERNO;MEGABODEGA AEC;LA PAZ-AEC;ROPA;4.00;371
16;13/4/2026;EXTERNO;MEGABODEGA AEC;LA PAZ-AEC;TECNOLOGIA;1.00;72
16;13/4/2026;EXTERNO;MEGABODEGA AEC;SAN JUAN-AEC;ACCESORIOS;6.33;357
16;13/4/2026;EXTERNO;MEGABODEGA AEC;SAN JUAN-AEC;BEBE;0.33;177
16;13/4/2026;EXTERNO;MEGABODEGA AEC;SAN JUAN-AEC;BELLEZA;4.00;315
16;13/4/2026;EXTERNO;MEGABODEGA AEC;SAN JUAN-AEC;CALZADO;5.00;82
16;13/4/2026;EXTERNO;MEGABODEGA AEC;SAN JUAN-AEC;CALZADO PLASTICO;1.50;130
16;13/4/2026;EXTERNO;MEGABODEGA AEC;SAN JUAN-AEC;CELEBRACIONES;2.00;432
16;13/4/2026;EXTERNO;MEGABODEGA AEC;SAN JUAN-AEC;CUIDADO PERSONAL;61.50;1,000
16;13/4/2026;EXTERNO;MEGABODEGA AEC;SAN JUAN-AEC;DEPORTIVA;7.17;112
16;13/4/2026;EXTERNO;MEGABODEGA AEC;SAN JUAN-AEC;ESCOLAR;0.33;36
16;13/4/2026;EXTERNO;MEGABODEGA AEC;SAN JUAN-AEC;GOLOSINAS;1.00;216
16;13/4/2026;EXTERNO;MEGABODEGA AEC;SAN JUAN-AEC;HOGAR;25.50;632
16;13/4/2026;EXTERNO;MEGABODEGA AEC;SAN JUAN-AEC;INTERIOR DETALLE;6.50;2,810
16;13/4/2026;EXTERNO;MEGABODEGA AEC;SAN JUAN-AEC;PACER;1.00;92
16;13/4/2026;EXTERNO;MEGABODEGA AEC;SAN JUAN-AEC;PASEO;6.00;8
16;13/4/2026;EXTERNO;MEGABODEGA AEC;SAN JUAN-AEC;PROMOCION-PRODUCCION;1.00;48
16;13/4/2026;EXTERNO;MEGABODEGA AEC;SAN JUAN-AEC;ROPA;11.83;859
16;13/4/2026;EXTERNO;MEGABODEGA AEC;SAN JUAN-AEC;SUPERMERCADO;4.00;288
16;13/4/2026;EXTERNO;MEGABODEGA AEC;SAN JUAN-AEC;TECNOLOGIA;1.00;99
16;13/4/2026;EXTERNO;MEGABODEGA AEC;SANTA CRUZ-AEC;ACCESORIOS;4.33;819
16;13/4/2026;EXTERNO;MEGABODEGA AEC;SANTA CRUZ-AEC;BEBE;0.83;129
16;13/4/2026;EXTERNO;MEGABODEGA AEC;SANTA CRUZ-AEC;BELLEZA;5.83;1,123
16;13/4/2026;EXTERNO;MEGABODEGA AEC;SANTA CRUZ-AEC;CALZADO;3.00;66
16;13/4/2026;EXTERNO;MEGABODEGA AEC;SANTA CRUZ-AEC;CUIDADO PERSONAL;26.50;657
16;13/4/2026;EXTERNO;MEGABODEGA AEC;SANTA CRUZ-AEC;DEPORTIVA;1.50;12
16;13/4/2026;EXTERNO;MEGABODEGA AEC;SANTA CRUZ-AEC;GOLOSINAS;1.00;300
16;13/4/2026;EXTERNO;MEGABODEGA AEC;SANTA CRUZ-AEC;HOGAR;10.00;358
16;13/4/2026;EXTERNO;MEGABODEGA AEC;SANTA CRUZ-AEC;INTERIOR DETALLE;0.50;114
16;13/4/2026;EXTERNO;MEGABODEGA AEC;SANTA CRUZ-AEC;PACER;1.00;199
16;13/4/2026;EXTERNO;MEGABODEGA AEC;SANTA CRUZ-AEC;PASEO;5.00;8
16;13/4/2026;EXTERNO;MEGABODEGA AEC;SANTA CRUZ-AEC;ROPA;3.50;222
16;13/4/2026;EXTERNO;MEGABODEGA AEC;SIGUATEPEQUE-AEC;ACCESORIOS;2.00;490
16;13/4/2026;EXTERNO;MEGABODEGA AEC;SIGUATEPEQUE-AEC;BELLEZA;1.50;301
16;13/4/2026;EXTERNO;MEGABODEGA AEC;SIGUATEPEQUE-AEC;CALZADO;6.00;123
16;13/4/2026;EXTERNO;MEGABODEGA AEC;SIGUATEPEQUE-AEC;CELEBRACIONES;0.50;156
16;13/4/2026;EXTERNO;MEGABODEGA AEC;SIGUATEPEQUE-AEC;CUIDADO PERSONAL;26.00;933
16;13/4/2026;EXTERNO;MEGABODEGA AEC;SIGUATEPEQUE-AEC;DEPORTIVA;2.50;18
16;13/4/2026;EXTERNO;MEGABODEGA AEC;SIGUATEPEQUE-AEC;ESCOLAR;0.50;48
16;13/4/2026;EXTERNO;MEGABODEGA AEC;SIGUATEPEQUE-AEC;HOGAR;9.50;471
16;13/4/2026;EXTERNO;MEGABODEGA AEC;SIGUATEPEQUE-AEC;INTERIOR DETALLE;3.00;696
16;13/4/2026;EXTERNO;MEGABODEGA AEC;SIGUATEPEQUE-AEC;JUGUETERIA;1.00;49
16;13/4/2026;EXTERNO;MEGABODEGA AEC;SIGUATEPEQUE-AEC;PASEO;4.00;4
16;13/4/2026;EXTERNO;MEGABODEGA AEC;SIGUATEPEQUE-AEC;ROPA;5.50;669
16;13/4/2026;EXTERNO;MEGABODEGA AEC;SIGUATEPEQUE-AEC;TECNOLOGIA;1.00;209
16;13/4/2026;INTERNO;BODEGA DANILOS;LA VITRINA-EL PARAISO;ACCESORIOS;1.00;15
16;13/4/2026;INTERNO;BODEGA DANILOS;LA VITRINA-EL PARAISO;BEBE;0.50;4
16;13/4/2026;INTERNO;BODEGA DANILOS;LA VITRINA-EL PARAISO;BELLEZA;4.00;405
16;13/4/2026;INTERNO;BODEGA DANILOS;LA VITRINA-EL PARAISO;CALZADO;1.00;6
16;13/4/2026;INTERNO;BODEGA DANILOS;LA VITRINA-EL PARAISO;CELEBRACIONES;1.00;192
16;13/4/2026;INTERNO;BODEGA DANILOS;LA VITRINA-EL PARAISO;DS HOGAR;2.00;30
16;13/4/2026;INTERNO;BODEGA DANILOS;LA VITRINA-EL PARAISO;DS ROPA;8.00;598
16;13/4/2026;INTERNO;BODEGA DANILOS;LA VITRINA-EL PARAISO;HOGAR;5.00;53
16;13/4/2026;INTERNO;BODEGA DANILOS;LA VITRINA-EL PARAISO;INTERIOR DETALLE;1.00;222
16;13/4/2026;INTERNO;BODEGA DANILOS;LA VITRINA-EL PARAISO;JUGUETERIA;0.50;62
16;13/4/2026;INTERNO;BODEGA DANILOS;LA VITRINA-EL PARAISO;TECNOLOGIA;2.00;178
16;13/4/2026;INTERNO;BODEGA DANILOS;RIO LINDO, LA  VITRINA;ACCESORIOS;2.50;171
16;13/4/2026;INTERNO;BODEGA DANILOS;RIO LINDO, LA  VITRINA;BEBE;3.00;85
16;13/4/2026;INTERNO;BODEGA DANILOS;RIO LINDO, LA  VITRINA;BELLEZA;4.50;477
16;13/4/2026;INTERNO;BODEGA DANILOS;RIO LINDO, LA  VITRINA;CALZADO;1.00;6
16;13/4/2026;INTERNO;BODEGA DANILOS;RIO LINDO, LA  VITRINA;CALZADO PLASTICO;1.00;85
16;13/4/2026;INTERNO;BODEGA DANILOS;RIO LINDO, LA  VITRINA;CELEBRACIONES;1.00;312
16;13/4/2026;INTERNO;BODEGA DANILOS;RIO LINDO, LA  VITRINA;CUIDADO PERSONAL;4.50;75
16;13/4/2026;INTERNO;BODEGA DANILOS;RIO LINDO, LA  VITRINA;DS HOGAR;2.00;56
16;13/4/2026;INTERNO;BODEGA DANILOS;RIO LINDO, LA  VITRINA;DS ROPA;12.00;1,233
16;13/4/2026;INTERNO;BODEGA DANILOS;RIO LINDO, LA  VITRINA;HOGAR;16.00;261
16;13/4/2026;INTERNO;BODEGA DANILOS;RIO LINDO, LA  VITRINA;INTERIOR DETALLE;2.50;562
16;13/4/2026;INTERNO;BODEGA DANILOS;RIO LINDO, LA  VITRINA;JUGUETERIA;0.50;90
16;13/4/2026;INTERNO;BODEGA DANILOS;RIO LINDO, LA  VITRINA;PASEO;1.00;1
16;13/4/2026;INTERNO;MEGABODEGA AEC;CHOLUTECA-AEC;ACCESORIOS;3.50;358
16;13/4/2026;INTERNO;MEGABODEGA AEC;CHOLUTECA-AEC;BELLEZA;4.00;129
16;13/4/2026;INTERNO;MEGABODEGA AEC;CHOLUTECA-AEC;CALZADO;8.50;236
16;13/4/2026;INTERNO;MEGABODEGA AEC;CHOLUTECA-AEC;CALZADO PLASTICO;1.50;97
16;13/4/2026;INTERNO;MEGABODEGA AEC;CHOLUTECA-AEC;CUIDADO PERSONAL;19.50;414
16;13/4/2026;INTERNO;MEGABODEGA AEC;CHOLUTECA-AEC;DEPORTIVA;5.83;105
16;13/4/2026;INTERNO;MEGABODEGA AEC;CHOLUTECA-AEC;ESCOLAR;0.83;69
16;13/4/2026;INTERNO;MEGABODEGA AEC;CHOLUTECA-AEC;HOGAR;13.50;463
16;13/4/2026;INTERNO;MEGABODEGA AEC;CHOLUTECA-AEC;INTERIOR DETALLE;3.33;1,548
16;13/4/2026;INTERNO;MEGABODEGA AEC;CHOLUTECA-AEC;JUGUETERIA;1.00;106
16;13/4/2026;INTERNO;MEGABODEGA AEC;CHOLUTECA-AEC;PASEO;4.00;4
16;13/4/2026;INTERNO;MEGABODEGA AEC;CHOLUTECA-AEC;ROPA;17.50;1,844
16;13/4/2026;INTERNO;MEGABODEGA AEC;COMAYAGUELA-AEC;ACCESORIOS;1.50;228
16;13/4/2026;INTERNO;MEGABODEGA AEC;COMAYAGUELA-AEC;BELLEZA;0.50;28
16;13/4/2026;INTERNO;MEGABODEGA AEC;COMAYAGUELA-AEC;CALZADO;1.50;48
16;13/4/2026;INTERNO;MEGABODEGA AEC;COMAYAGUELA-AEC;CALZADO PLASTICO;0.50;48
16;13/4/2026;INTERNO;MEGABODEGA AEC;COMAYAGUELA-AEC;CUIDADO PERSONAL;11.00;228
16;13/4/2026;INTERNO;MEGABODEGA AEC;COMAYAGUELA-AEC;DEPORTIVA;1.50;30
16;13/4/2026;INTERNO;MEGABODEGA AEC;COMAYAGUELA-AEC;HOGAR;5.00;104
16;13/4/2026;INTERNO;MEGABODEGA AEC;COMAYAGUELA-AEC;INTERIOR DETALLE;0.50;320
16;13/4/2026;INTERNO;MEGABODEGA AEC;COMAYAGUELA-AEC;JUGUETERIA;2.00;147
16;13/4/2026;INTERNO;MEGABODEGA AEC;COMAYAGUELA-AEC;PASEO;2.00;2
16;13/4/2026;INTERNO;MEGABODEGA AEC;COMAYAGUELA-AEC;ROPA;4.00;346
16;13/4/2026;INTERNO;MEGABODEGA AEC;COMAYAGUELA-AEC;TECNOLOGIA;1.00;42
16;13/4/2026;INTERNO;MEGABODEGA AEC;DANLI #1-AEC;ACCESORIOS;5.00;402
16;13/4/2026;INTERNO;MEGABODEGA AEC;DANLI #1-AEC;BELLEZA;2.00;349
16;13/4/2026;INTERNO;MEGABODEGA AEC;DANLI #1-AEC;CALZADO;10.00;270
16;13/4/2026;INTERNO;MEGABODEGA AEC;DANLI #1-AEC;CALZADO PLASTICO;0.50;120
16;13/4/2026;INTERNO;MEGABODEGA AEC;DANLI #1-AEC;CUIDADO PERSONAL;17.00;627
16;13/4/2026;INTERNO;MEGABODEGA AEC;DANLI #1-AEC;DEPORTIVA;2.83;90
16;13/4/2026;INTERNO;MEGABODEGA AEC;DANLI #1-AEC;ESCOLAR;0.83;51
16;13/4/2026;INTERNO;MEGABODEGA AEC;DANLI #1-AEC;HOGAR;10.50;386
16;13/4/2026;INTERNO;MEGABODEGA AEC;DANLI #1-AEC;INTERIOR DETALLE;5.33;2,412
16;13/4/2026;INTERNO;MEGABODEGA AEC;DANLI #1-AEC;JUGUETERIA;1.00;121
16;13/4/2026;INTERNO;MEGABODEGA AEC;DANLI #1-AEC;PASEO;4.00;7
16;13/4/2026;INTERNO;MEGABODEGA AEC;DANLI #1-AEC;ROPA;10.00;1,039
16;13/4/2026;INTERNO;MEGABODEGA AEC;DANLI #1-AEC;TECNOLOGIA;1.00;102
16;13/4/2026;INTERNO;MEGABODEGA AEC;DANLI #2-AEC;ACCESORIOS;0.50;192
16;13/4/2026;INTERNO;MEGABODEGA AEC;DANLI #2-AEC;BELLEZA;2.50;60
16;13/4/2026;INTERNO;MEGABODEGA AEC;DANLI #2-AEC;CALZADO;1.00;12
16;13/4/2026;INTERNO;MEGABODEGA AEC;DANLI #2-AEC;CUIDADO PERSONAL;7.00;662
16;13/4/2026;INTERNO;MEGABODEGA AEC;DANLI #2-AEC;DEPORTIVA;1.00;60
16;13/4/2026;INTERNO;MEGABODEGA AEC;DANLI #2-AEC;HOGAR;5.00;69
16;13/4/2026;INTERNO;MEGABODEGA AEC;DANLI #2-AEC;INTERIOR DETALLE;3.50;1,038
16;13/4/2026;INTERNO;MEGABODEGA AEC;DANLI #2-AEC;JUGUETERIA;1.00;101
16;13/4/2026;INTERNO;MEGABODEGA AEC;DANLI #2-AEC;PASEO;2.00;2
16;13/4/2026;INTERNO;MEGABODEGA AEC;DANLI #2-AEC;ROPA;2.50;306
16;13/4/2026;INTERNO;MEGABODEGA AEC;DANLI #2-AEC;TECNOLOGIA;1.00;78
16;13/4/2026;INTERNO;MEGABODEGA AEC;DE TODO PARA TODOS-AEC;ACCESORIOS;1.00;72
16;13/4/2026;INTERNO;MEGABODEGA AEC;DE TODO PARA TODOS-AEC;CUIDADO PERSONAL;16.00;303
16;13/4/2026;INTERNO;MEGABODEGA AEC;DE TODO PARA TODOS-AEC;DEPORTIVA;0.33;12
16;13/4/2026;INTERNO;MEGABODEGA AEC;DE TODO PARA TODOS-AEC;ESCOLAR;0.33;12
16;13/4/2026;INTERNO;MEGABODEGA AEC;DE TODO PARA TODOS-AEC;HOGAR;5.00;166
16;13/4/2026;INTERNO;MEGABODEGA AEC;DE TODO PARA TODOS-AEC;INTERIOR DETALLE;0.33;174
16;13/4/2026;INTERNO;MEGABODEGA AEC;DE TODO PARA TODOS-AEC;TECNOLOGIA;1.00;121
16;13/4/2026;INTERNO;MEGABODEGA AEC;EL PARAISO-AEC;ACCESORIOS;1.50;139
16;13/4/2026;INTERNO;MEGABODEGA AEC;EL PARAISO-AEC;BELLEZA;3.00;72
16;13/4/2026;INTERNO;MEGABODEGA AEC;EL PARAISO-AEC;CALZADO;5.00;95
16;13/4/2026;INTERNO;MEGABODEGA AEC;EL PARAISO-AEC;CUIDADO PERSONAL;17.50;767
16;13/4/2026;INTERNO;MEGABODEGA AEC;EL PARAISO-AEC;DEPORTIVA;3.00;54
16;13/4/2026;INTERNO;MEGABODEGA AEC;EL PARAISO-AEC;HOGAR;8.00;61
16;13/4/2026;INTERNO;MEGABODEGA AEC;EL PARAISO-AEC;INTERIOR DETALLE;3.00;937
16;13/4/2026;INTERNO;MEGABODEGA AEC;EL PARAISO-AEC;PASEO;5.00;5
16;13/4/2026;INTERNO;MEGABODEGA AEC;EL PARAISO-AEC;ROPA;4.00;174
16;13/4/2026;INTERNO;MEGABODEGA AEC;INTIBUCA-AEC;ACCESORIOS;2.50;499
16;13/4/2026;INTERNO;MEGABODEGA AEC;INTIBUCA-AEC;BELLEZA;5.00;397
16;13/4/2026;INTERNO;MEGABODEGA AEC;INTIBUCA-AEC;CALZADO;9.00;162
16;13/4/2026;INTERNO;MEGABODEGA AEC;INTIBUCA-AEC;CELEBRACIONES;0.50;60
16;13/4/2026;INTERNO;MEGABODEGA AEC;INTIBUCA-AEC;CUIDADO PERSONAL;20.50;487
16;13/4/2026;INTERNO;MEGABODEGA AEC;INTIBUCA-AEC;DEPORTIVA;2.50;42
16;13/4/2026;INTERNO;MEGABODEGA AEC;INTIBUCA-AEC;ESCOLAR;0.50;22
16;13/4/2026;INTERNO;MEGABODEGA AEC;INTIBUCA-AEC;HOGAR;18.00;663
16;13/4/2026;INTERNO;MEGABODEGA AEC;INTIBUCA-AEC;INTERIOR DETALLE;2.50;907
16;13/4/2026;INTERNO;MEGABODEGA AEC;INTIBUCA-AEC;PACER;1.00;114
16;13/4/2026;INTERNO;MEGABODEGA AEC;INTIBUCA-AEC;PASEO;6.00;6
16;13/4/2026;INTERNO;MEGABODEGA AEC;INTIBUCA-AEC;ROPA;5.50;606
16;13/4/2026;INTERNO;MEGABODEGA AEC;INTIBUCA-AEC;SUPERMERCADO;1.00;144
16;13/4/2026;INTERNO;MEGABODEGA AEC;INTIBUCA-AEC;TECNOLOGIA;1.50;245
16;13/4/2026;INTERNO;MEGABODEGA AEC;MARCALA-AEC;ACCESORIOS;2.00;601
16;13/4/2026;INTERNO;MEGABODEGA AEC;MARCALA-AEC;BELLEZA;4.00;837
16;13/4/2026;INTERNO;MEGABODEGA AEC;MARCALA-AEC;CALZADO;7.00;131
16;13/4/2026;INTERNO;MEGABODEGA AEC;MARCALA-AEC;CELEBRACIONES;0.50;156
16;13/4/2026;INTERNO;MEGABODEGA AEC;MARCALA-AEC;CUIDADO PERSONAL;28.50;962
