SEMANA;Date;TIENDA;Division;UNIDADES
18;26/4/2026 00:00;CATACAMAS-AEC;GOLOSINAS;22
18;26/4/2026 00:00;CATACAMAS-AEC;HOGAR;109
18;26/4/2026 00:00;CATACAMAS-AEC;INTERIOR DETALLE;240
18;26/4/2026 00:00;CATACAMAS-AEC;JUGUETERIA;13
18;26/4/2026 00:00;CATACAMAS-AEC;PACER;52
18;26/4/2026 00:00;CATACAMAS-AEC;PASEO;1
18;26/4/2026 00:00;CATACAMAS-AEC;PROMOCION-PRODUCCION;1
18;26/4/2026 00:00;CATACAMAS-AEC;ROPA;118
18;26/4/2026 00:00;CATACAMAS-AEC;SUPERMERCADO;21
18;26/4/2026 00:00;CATACAMAS-AEC;TECNOLOGIA;12
18;26/4/2026 00:00;CATACAMAS-AEC;VERANO;3
18;26/4/2026 00:00;CATACAMAS-DS;ACCESORIOS;6
18;26/4/2026 00:00;CATACAMAS-DS;BEBE;3
18;26/4/2026 00:00;CATACAMAS-DS;BELLEZA;12
18;26/4/2026 00:00;CATACAMAS-DS;CALZADO;1
18;26/4/2026 00:00;CATACAMAS-DS;CALZADO PLASTICO;4
18;26/4/2026 00:00;CATACAMAS-DS;CELEBRACIONES;1
18;26/4/2026 00:00;CATACAMAS-DS;CUIDADO PERSONAL;22
18;26/4/2026 00:00;CATACAMAS-DS;DEPORTIVA;11
18;26/4/2026 00:00;CATACAMAS-DS;DS HOGAR;1
18;26/4/2026 00:00;CATACAMAS-DS;DS ROPA;8
18;26/4/2026 00:00;CATACAMAS-DS;ESCOLAR;6
18;26/4/2026 00:00;CATACAMAS-DS;HOGAR;14
18;26/4/2026 00:00;CATACAMAS-DS;INTERIOR DETALLE;39
18;26/4/2026 00:00;CATACAMAS-DS;JUGUETERIA;1
18;26/4/2026 00:00;CATACAMAS-DS;ROPA;4
18;26/4/2026 00:00;CHOLUTECA-AEC;ACCESORIOS;300
18;26/4/2026 00:00;CHOLUTECA-AEC;BEBE;50
18;26/4/2026 00:00;CHOLUTECA-AEC;BELLEZA;193
18;26/4/2026 00:00;CHOLUTECA-AEC;CALZADO;64
18;26/4/2026 00:00;CHOLUTECA-AEC;CALZADO PLASTICO;44
18;26/4/2026 00:00;CHOLUTECA-AEC;CELEBRACIONES;62
18;26/4/2026 00:00;CHOLUTECA-AEC;CUIDADO PERSONAL;210
18;26/4/2026 00:00;CHOLUTECA-AEC;DEPORTIVA;20
18;26/4/2026 00:00;CHOLUTECA-AEC;ESCOLAR;33
18;26/4/2026 00:00;CHOLUTECA-AEC;GOLOSINAS;19
18;26/4/2026 00:00;CHOLUTECA-AEC;GRUPOS XXXNO USARXXX;1
18;26/4/2026 00:00;CHOLUTECA-AEC;HOGAR;97
18;26/4/2026 00:00;CHOLUTECA-AEC;INTERIOR DETALLE;343
18;26/4/2026 00:00;CHOLUTECA-AEC;JUGUETERIA;27
18;26/4/2026 00:00;CHOLUTECA-AEC;MERCADERIA DE CONSUMO;8
18;26/4/2026 00:00;CHOLUTECA-AEC;PACER;46
18;26/4/2026 00:00;CHOLUTECA-AEC;PASEO;5
18;26/4/2026 00:00;CHOLUTECA-AEC;PROMOCION-PRODUCCION;6
18;26/4/2026 00:00;CHOLUTECA-AEC;ROPA;252
18;26/4/2026 00:00;CHOLUTECA-AEC;SUPERMERCADO;39
18;26/4/2026 00:00;CHOLUTECA-AEC;TECNOLOGIA;4
18;26/4/2026 00:00;CHOLUTECA-AEC;VERANO;1
18;26/4/2026 00:00;COMAYAGUA-AEC;ACCESORIOS;145
18;26/4/2026 00:00;COMAYAGUA-AEC;BEBE;24
18;26/4/2026 00:00;COMAYAGUA-AEC;BELLEZA;113
18;26/4/2026 00:00;COMAYAGUA-AEC;CALZADO;18
18;26/4/2026 00:00;COMAYAGUA-AEC;CALZADO PLASTICO;25
18;26/4/2026 00:00;COMAYAGUA-AEC;CELEBRACIONES;33
18;26/4/2026 00:00;COMAYAGUA-AEC;CUIDADO PERSONAL;206
18;26/4/2026 00:00;COMAYAGUA-AEC;DEPORTIVA;13
18;26/4/2026 00:00;COMAYAGUA-AEC;ESCOLAR;16
18;26/4/2026 00:00;COMAYAGUA-AEC;GOLOSINAS;17
18;26/4/2026 00:00;COMAYAGUA-AEC;HOGAR;89
18;26/4/2026 00:00;COMAYAGUA-AEC;INTERIOR DETALLE;275
18;26/4/2026 00:00;COMAYAGUA-AEC;JUGUETERIA;23
18;26/4/2026 00:00;COMAYAGUA-AEC;PACER;31
18;26/4/2026 00:00;COMAYAGUA-AEC;PASEO;1
18;26/4/2026 00:00;COMAYAGUA-AEC;PROMOCION-PRODUCCION;3
18;26/4/2026 00:00;COMAYAGUA-AEC;ROPA;150
18;26/4/2026 00:00;COMAYAGUA-AEC;SUPERMERCADO;15
18;26/4/2026 00:00;COMAYAGUA-AEC;TECNOLOGIA;11
18;26/4/2026 00:00;COMAYAGUELA-AEC;ACCESORIOS;102
18;26/4/2026 00:00;COMAYAGUELA-AEC;BEBE;6
18;26/4/2026 00:00;COMAYAGUELA-AEC;BELLEZA;106
18;26/4/2026 00:00;COMAYAGUELA-AEC;CALZADO;16
18;26/4/2026 00:00;COMAYAGUELA-AEC;CALZADO PLASTICO;7
18;26/4/2026 00:00;COMAYAGUELA-AEC;CELEBRACIONES;25
18;26/4/2026 00:00;COMAYAGUELA-AEC;CUIDADO PERSONAL;134
18;26/4/2026 00:00;COMAYAGUELA-AEC;DAÑADO EN PROMOCION;1
18;26/4/2026 00:00;COMAYAGUELA-AEC;DEPORTIVA;9
18;26/4/2026 00:00;COMAYAGUELA-AEC;ESCOLAR;23
18;26/4/2026 00:00;COMAYAGUELA-AEC;GOLOSINAS;6
18;26/4/2026 00:00;COMAYAGUELA-AEC;GRUPOS XXXNO USARXXX;1
18;26/4/2026 00:00;COMAYAGUELA-AEC;HOGAR;77
18;26/4/2026 00:00;COMAYAGUELA-AEC;INTERIOR DETALLE;227
18;26/4/2026 00:00;COMAYAGUELA-AEC;JUGUETERIA;14
18;26/4/2026 00:00;COMAYAGUELA-AEC;PROMOCION-PRODUCCION;5
18;26/4/2026 00:00;COMAYAGUELA-AEC;ROPA;94
18;26/4/2026 00:00;COMAYAGUELA-AEC;SUPERMERCADO;5
18;26/4/2026 00:00;COMAYAGUELA-AEC;TECNOLOGIA;8
18;26/4/2026 00:00;COMAYAGUELA-AEC;VERANO;1
18;26/4/2026 00:00;CUCUYAGUA-DS;ACCESORIOS;68
18;26/4/2026 00:00;CUCUYAGUA-DS;BEBE;4
18;26/4/2026 00:00;CUCUYAGUA-DS;BELLEZA;66
18;26/4/2026 00:00;CUCUYAGUA-DS;CALZADO;16
18;26/4/2026 00:00;CUCUYAGUA-DS;CALZADO PLASTICO;13
18;26/4/2026 00:00;CUCUYAGUA-DS;CELEBRACIONES;6
18;26/4/2026 00:00;CUCUYAGUA-DS;CUIDADO PERSONAL;139
18;26/4/2026 00:00;CUCUYAGUA-DS;DEPORTIVA;19
18;26/4/2026 00:00;CUCUYAGUA-DS;DS HOGAR;35
18;26/4/2026 00:00;CUCUYAGUA-DS;DS INTERIOR;2
18;26/4/2026 00:00;CUCUYAGUA-DS;DS ROPA;78
18;26/4/2026 00:00;CUCUYAGUA-DS;DS VERANO;2
18;26/4/2026 00:00;CUCUYAGUA-DS;ESCOLAR;19
18;26/4/2026 00:00;CUCUYAGUA-DS;GOLOSINAS;19
18;26/4/2026 00:00;CUCUYAGUA-DS;HOGAR;46
18;26/4/2026 00:00;CUCUYAGUA-DS;INTERIOR DETALLE;118
18;26/4/2026 00:00;CUCUYAGUA-DS;JUGUETERIA;10
18;26/4/2026 00:00;CUCUYAGUA-DS;PASEO;1
18;26/4/2026 00:00;CUCUYAGUA-DS;PROMOCION-PRODUCCION;2
18;26/4/2026 00:00;CUCUYAGUA-DS;ROPA;34
18;26/4/2026 00:00;CUCUYAGUA-DS;SUPERMERCADO;17
18;26/4/2026 00:00;CUCUYAGUA-DS;TECNOLOGIA;3
18;26/4/2026 00:00;CUCUYAGUA-DS;VERANO;3
18;26/4/2026 00:00;CUCUYAGUA-DS;XXXNO USARXXXDANILOS STORE;1
18;26/4/2026 00:00;DANLI #1-AEC;ACCESORIOS;102
18;26/4/2026 00:00;DANLI #1-AEC;BEBE;12
18;26/4/2026 00:00;DANLI #1-AEC;BELLEZA;91
18;26/4/2026 00:00;DANLI #1-AEC;CALZADO;35
18;26/4/2026 00:00;DANLI #1-AEC;CALZADO PLASTICO;18
18;26/4/2026 00:00;DANLI #1-AEC;CELEBRACIONES;22
18;26/4/2026 00:00;DANLI #1-AEC;CUIDADO PERSONAL;195
18;26/4/2026 00:00;DANLI #1-AEC;DEPORTIVA;4
18;26/4/2026 00:00;DANLI #1-AEC;ESCOLAR;12
18;26/4/2026 00:00;DANLI #1-AEC;GOLOSINAS;16
18;26/4/2026 00:00;DANLI #1-AEC;HOGAR;52
18;26/4/2026 00:00;DANLI #1-AEC;INTERIOR DETALLE;274
18;26/4/2026 00:00;DANLI #1-AEC;JUGUETERIA;25
18;26/4/2026 00:00;DANLI #1-AEC;PACER;17
18;26/4/2026 00:00;DANLI #1-AEC;PASEO;1
18;26/4/2026 00:00;DANLI #1-AEC;PROMOCION-PRODUCCION;3
18;26/4/2026 00:00;DANLI #1-AEC;ROPA;105
18;26/4/2026 00:00;DANLI #1-AEC;SUPERMERCADO;27
18;26/4/2026 00:00;DANLI #1-AEC;TECNOLOGIA;6
18;26/4/2026 00:00;DANLI #1-AEC;TELA;1
18;26/4/2026 00:00;DANLI #1-AEC;VERANO;1
18;26/4/2026 00:00;DANLI #2-AEC;ACCESORIOS;101
18;26/4/2026 00:00;DANLI #2-AEC;BEBE;8
18;26/4/2026 00:00;DANLI #2-AEC;BELLEZA;60
18;26/4/2026 00:00;DANLI #2-AEC;CALZADO;33
18;26/4/2026 00:00;DANLI #2-AEC;CALZADO PLASTICO;18
18;26/4/2026 00:00;DANLI #2-AEC;CELEBRACIONES;24
18;26/4/2026 00:00;DANLI #2-AEC;CUIDADO PERSONAL;114
18;26/4/2026 00:00;DANLI #2-AEC;DEPORTIVA;7
18;26/4/2026 00:00;DANLI #2-AEC;ESCOLAR;7
18;26/4/2026 00:00;DANLI #2-AEC;GOLOSINAS;7
18;26/4/2026 00:00;DANLI #2-AEC;HOGAR;68
18;26/4/2026 00:00;DANLI #2-AEC;INTERIOR DETALLE;99
18;26/4/2026 00:00;DANLI #2-AEC;JUGUETERIA;17
18;26/4/2026 00:00;DANLI #2-AEC;PACER;6
18;26/4/2026 00:00;DANLI #2-AEC;PASEO;1
18;26/4/2026 00:00;DANLI #2-AEC;ROPA;91
18;26/4/2026 00:00;DANLI #2-AEC;SUPERMERCADO;20
18;26/4/2026 00:00;DANLI #2-AEC;TECNOLOGIA;9
18;26/4/2026 00:00;DE TODO PARA TODOS-AEC;ACCESORIOS;31
18;26/4/2026 00:00;DE TODO PARA TODOS-AEC;BELLEZA;29
18;26/4/2026 00:00;DE TODO PARA TODOS-AEC;CALZADO;1
18;26/4/2026 00:00;DE TODO PARA TODOS-AEC;CALZADO PLASTICO;21
18;26/4/2026 00:00;DE TODO PARA TODOS-AEC;CELEBRACIONES;2
18;26/4/2026 00:00;DE TODO PARA TODOS-AEC;CUIDADO PERSONAL;151
18;26/4/2026 00:00;DE TODO PARA TODOS-AEC;ESCOLAR;12
18;26/4/2026 00:00;DE TODO PARA TODOS-AEC;GOLOSINAS;5
18;26/4/2026 00:00;DE TODO PARA TODOS-AEC;HOGAR;50
18;26/4/2026 00:00;DE TODO PARA TODOS-AEC;INTERIOR DETALLE;131
18;26/4/2026 00:00;DE TODO PARA TODOS-AEC;SUPERMERCADO;9
18;26/4/2026 00:00;DE TODO PARA TODOS-AEC;TECNOLOGIA;2
18;26/4/2026 00:00;EL NEGRITO, YORO-DS;ACCESORIOS;31
18;26/4/2026 00:00;EL NEGRITO, YORO-DS;BEBE;8
18;26/4/2026 00:00;EL NEGRITO, YORO-DS;BELLEZA;44
18;26/4/2026 00:00;EL NEGRITO, YORO-DS;CALZADO;1
18;26/4/2026 00:00;EL NEGRITO, YORO-DS;CALZADO PLASTICO;13
18;26/4/2026 00:00;EL NEGRITO, YORO-DS;CELEBRACIONES;7
18;26/4/2026 00:00;EL NEGRITO, YORO-DS;CUIDADO PERSONAL;78
18;26/4/2026 00:00;EL NEGRITO, YORO-DS;DEPORTIVA;1
18;26/4/2026 00:00;EL NEGRITO, YORO-DS;DS HOGAR;9
18;26/4/2026 00:00;EL NEGRITO, YORO-DS;DS ROPA;19
18;26/4/2026 00:00;EL NEGRITO, YORO-DS;ESCOLAR;13
18;26/4/2026 00:00;EL NEGRITO, YORO-DS;HOGAR;23
18;26/4/2026 00:00;EL NEGRITO, YORO-DS;INTERIOR DETALLE;82
18;26/4/2026 00:00;EL NEGRITO, YORO-DS;JUGUETERIA;4
18;26/4/2026 00:00;EL NEGRITO, YORO-DS;PASEO;2
18;26/4/2026 00:00;EL NEGRITO, YORO-DS;PROMOCION-PRODUCCION;4
18;26/4/2026 00:00;EL NEGRITO, YORO-DS;ROPA;18
18;26/4/2026 00:00;EL NEGRITO, YORO-DS;TECNOLOGIA;2
18;26/4/2026 00:00;EL NEGRITO, YORO-DS;VERANO;1
18;26/4/2026 00:00;EL PARAISO AEC;ACCESORIOS;150
18;26/4/2026 00:00;EL PARAISO AEC;BEBE;6
18;26/4/2026 00:00;EL PARAISO AEC;BELLEZA;160
18;26/4/2026 00:00;EL PARAISO AEC;CALZADO;18
18;26/4/2026 00:00;EL PARAISO AEC;CALZADO PLASTICO;13
18;26/4/2026 00:00;EL PARAISO AEC;CELEBRACIONES;33
18;26/4/2026 00:00;EL PARAISO AEC;CUIDADO PERSONAL;202
18;26/4/2026 00:00;EL PARAISO AEC;DEPORTIVA;23
18;26/4/2026 00:00;EL PARAISO AEC;ESCOLAR;13
18;26/4/2026 00:00;EL PARAISO AEC;GOLOSINAS;22
18;26/4/2026 00:00;EL PARAISO AEC;HOGAR;107
18;26/4/2026 00:00;EL PARAISO AEC;INTERIOR DETALLE;203
18;26/4/2026 00:00;EL PARAISO AEC;JUGUETERIA;29
18;26/4/2026 00:00;EL PARAISO AEC;PACER;15
18;26/4/2026 00:00;EL PARAISO AEC;ROPA;87
18;26/4/2026 00:00;EL PARAISO AEC;SUPERMERCADO;18
18;26/4/2026 00:00;EL PARAISO AEC;TECNOLOGIA;10
18;26/4/2026 00:00;ENTRADA COPAN-AEC;ACCESORIOS;147
18;26/4/2026 00:00;ENTRADA COPAN-AEC;BEBE;6
18;26/4/2026 00:00;ENTRADA COPAN-AEC;BELLEZA;108
18;26/4/2026 00:00;ENTRADA COPAN-AEC;CALZADO;43
18;26/4/2026 00:00;ENTRADA COPAN-AEC;CALZADO PLASTICO;28
18;26/4/2026 00:00;ENTRADA COPAN-AEC;CELEBRACIONES;32
18;26/4/2026 00:00;ENTRADA COPAN-AEC;CUIDADO PERSONAL;207
18;26/4/2026 00:00;ENTRADA COPAN-AEC;DEPORTIVA;8
18;26/4/2026 00:00;ENTRADA COPAN-AEC;ESCOLAR;21
18;26/4/2026 00:00;ENTRADA COPAN-AEC;GOLOSINAS;29
18;26/4/2026 00:00;ENTRADA COPAN-AEC;HOGAR;49
18;26/4/2026 00:00;ENTRADA COPAN-AEC;INTERIOR DETALLE;240
18;26/4/2026 00:00;ENTRADA COPAN-AEC;JUGUETERIA;9
18;26/4/2026 00:00;ENTRADA COPAN-AEC;PACER;44
18;26/4/2026 00:00;ENTRADA COPAN-AEC;PASEO;4
18;26/4/2026 00:00;ENTRADA COPAN-AEC;ROPA;140
18;26/4/2026 00:00;ENTRADA COPAN-AEC;SUPERMERCADO;16
18;26/4/2026 00:00;ENTRADA COPAN-AEC;TECNOLOGIA;6
18;26/4/2026 00:00;ENTRADA COPAN-AEC;VERANO;3
18;26/4/2026 00:00;GRACIAS  #1-AEC;ACCESORIOS;175
18;26/4/2026 00:00;GRACIAS  #1-AEC;BEBE;13
18;26/4/2026 00:00;GRACIAS  #1-AEC;BELLEZA;219
18;26/4/2026 00:00;GRACIAS  #1-AEC;CALZADO;26
18;26/4/2026 00:00;GRACIAS  #1-AEC;CALZADO PLASTICO;20
18;26/4/2026 00:00;GRACIAS  #1-AEC;CELEBRACIONES;32
18;26/4/2026 00:00;GRACIAS  #1-AEC;CUIDADO PERSONAL;184
18;26/4/2026 00:00;GRACIAS  #1-AEC;DEPORTIVA;7
18;26/4/2026 00:00;GRACIAS  #1-AEC;ESCOLAR;23
18;26/4/2026 00:00;GRACIAS  #1-AEC;GOLOSINAS;17
18;26/4/2026 00:00;GRACIAS  #1-AEC;HOGAR;110
18;26/4/2026 00:00;GRACIAS  #1-AEC;INTERIOR DETALLE;280
18;26/4/2026 00:00;GRACIAS  #1-AEC;JUGUETERIA;10
18;26/4/2026 00:00;GRACIAS  #1-AEC;PACER;36
18;26/4/2026 00:00;GRACIAS  #1-AEC;PASEO;3
18;26/4/2026 00:00;GRACIAS  #1-AEC;PROMOCION-PRODUCCION;9
18;26/4/2026 00:00;GRACIAS  #1-AEC;ROPA;102
18;26/4/2026 00:00;GRACIAS  #1-AEC;SUPERMERCADO;36
18;26/4/2026 00:00;GRACIAS  #1-AEC;TECNOLOGIA;14
18;26/4/2026 00:00;GRACIAS #2-AEC;ACCESORIOS;127
18;26/4/2026 00:00;GRACIAS #2-AEC;BEBE;6
18;26/4/2026 00:00;GRACIAS #2-AEC;BELLEZA;116
18;26/4/2026 00:00;GRACIAS #2-AEC;CALZADO;15
18;26/4/2026 00:00;GRACIAS #2-AEC;CALZADO PLASTICO;18
18;26/4/2026 00:00;GRACIAS #2-AEC;CELEBRACIONES;20
18;26/4/2026 00:00;GRACIAS #2-AEC;CUIDADO PERSONAL;147
18;26/4/2026 00:00;GRACIAS #2-AEC;DEPORTIVA;25
18;26/4/2026 00:00;GRACIAS #2-AEC;ESCOLAR;63
18;26/4/2026 00:00;GRACIAS #2-AEC;GOLOSINAS;12
18;26/4/2026 00:00;GRACIAS #2-AEC;HOGAR;102
18;26/4/2026 00:00;GRACIAS #2-AEC;INTERIOR DETALLE;129
18;26/4/2026 00:00;GRACIAS #2-AEC;JUGUETERIA;13
18;26/4/2026 00:00;GRACIAS #2-AEC;PACER;20
18;26/4/2026 00:00;GRACIAS #2-AEC;PASEO;1
18;26/4/2026 00:00;GRACIAS #2-AEC;PROMOCION-PRODUCCION;13
18;26/4/2026 00:00;GRACIAS #2-AEC;ROPA;67
18;26/4/2026 00:00;GRACIAS #2-AEC;SUPERMERCADO;38
18;26/4/2026 00:00;GRACIAS #2-AEC;TECNOLOGIA;4
18;26/4/2026 00:00;GRACIAS #2-AEC;VERANO;4
18;26/4/2026 00:00;GRACIAS, LEMPIRA-DS;ACCESORIOS;23
18;26/4/2026 00:00;GRACIAS, LEMPIRA-DS;BEBE;2
18;26/4/2026 00:00;GRACIAS, LEMPIRA-DS;BELLEZA;29
18;26/4/2026 00:00;GRACIAS, LEMPIRA-DS;CALZADO;6
18;26/4/2026 00:00;GRACIAS, LEMPIRA-DS;CALZADO PLASTICO;17
18;26/4/2026 00:00;GRACIAS, LEMPIRA-DS;CELEBRACIONES;5
18;26/4/2026 00:00;GRACIAS, LEMPIRA-DS;CUIDADO PERSONAL;23
18;26/4/2026 00:00;GRACIAS, LEMPIRA-DS;DEPORTIVA;1
18;26/4/2026 00:00;GRACIAS, LEMPIRA-DS;DS HOGAR;16
18;26/4/2026 00:00;GRACIAS, LEMPIRA-DS;DS INTERIOR;1
18;26/4/2026 00:00;GRACIAS, LEMPIRA-DS;DS ROPA;91
18;26/4/2026 00:00;GRACIAS, LEMPIRA-DS;DS VERANO;1
18;26/4/2026 00:00;GRACIAS, LEMPIRA-DS;ESCOLAR;7
18;26/4/2026 00:00;GRACIAS, LEMPIRA-DS;HOGAR;14
18;26/4/2026 00:00;GRACIAS, LEMPIRA-DS;INTERIOR DETALLE;40
18;26/4/2026 00:00;GRACIAS, LEMPIRA-DS;JUGUETERIA;3
18;26/4/2026 00:00;GRACIAS, LEMPIRA-DS;PROMOCION-PRODUCCION;4
18;26/4/2026 00:00;GRACIAS, LEMPIRA-DS;ROPA;36
18;26/4/2026 00:00;GRACIAS, LEMPIRA-DS;TECNOLOGIA;1
18;26/4/2026 00:00;GRACIAS, LEMPIRA-DS;TELA;1
18;26/4/2026 00:00;GUAIMACA-AEC;ACCESORIOS;97
18;26/4/2026 00:00;GUAIMACA-AEC;BEBE;9
18;26/4/2026 00:00;GUAIMACA-AEC;BELLEZA;67
18;26/4/2026 00:00;GUAIMACA-AEC;CALZADO;11
18;26/4/2026 00:00;GUAIMACA-AEC;CALZADO PLASTICO;10
18;26/4/2026 00:00;GUAIMACA-AEC;CELEBRACIONES;5
18;26/4/2026 00:00;GUAIMACA-AEC;CUIDADO PERSONAL;109
18;26/4/2026 00:00;GUAIMACA-AEC;DEPORTIVA;25
18;26/4/2026 00:00;GUAIMACA-AEC;ESCOLAR;30
18;26/4/2026 00:00;GUAIMACA-AEC;GOLOSINAS;8
18;26/4/2026 00:00;GUAIMACA-AEC;HOGAR;69
18;26/4/2026 00:00;GUAIMACA-AEC;INTERIOR DETALLE;113
18;26/4/2026 00:00;GUAIMACA-AEC;JUGUETERIA;11
18;26/4/2026 00:00;GUAIMACA-AEC;PACER;12
18;26/4/2026 00:00;GUAIMACA-AEC;PROMOCION-PRODUCCION;4
18;26/4/2026 00:00;GUAIMACA-AEC;ROPA;39
18;26/4/2026 00:00;GUAIMACA-AEC;SUPERMERCADO;16
18;26/4/2026 00:00;GUAIMACA-AEC;TECNOLOGIA;6
18;26/4/2026 00:00;GUAIMACA-AEC;VERANO;1
18;26/4/2026 00:00;GUAYMACA-DS;ACCESORIOS;31
18;26/4/2026 00:00;GUAYMACA-DS;BEBE;1
18;26/4/2026 00:00;GUAYMACA-DS;BELLEZA;31
18;26/4/2026 00:00;GUAYMACA-DS;CALZADO;9
18;26/4/2026 00:00;GUAYMACA-DS;CALZADO PLASTICO;9
18;26/4/2026 00:00;GUAYMACA-DS;CELEBRACIONES;3
18;26/4/2026 00:00;GUAYMACA-DS;CUIDADO PERSONAL;61
18;26/4/2026 00:00;GUAYMACA-DS;DEPORTIVA;9
18;26/4/2026 00:00;GUAYMACA-DS;DS ACCESORIOS;1
18;26/4/2026 00:00;GUAYMACA-DS;DS HOGAR;7
18;26/4/2026 00:00;GUAYMACA-DS;DS INTERIOR;3
18;26/4/2026 00:00;GUAYMACA-DS;DS ROPA;61
18;26/4/2026 00:00;GUAYMACA-DS;DS VERANO;2
18;26/4/2026 00:00;GUAYMACA-DS;ESCOLAR;16
18;26/4/2026 00:00;GUAYMACA-DS;GOLOSINAS;5
18;26/4/2026 00:00;GUAYMACA-DS;HOGAR;28
18;26/4/2026 00:00;GUAYMACA-DS;INTERIOR DETALLE;119
18;26/4/2026 00:00;GUAYMACA-DS;JUGUETERIA;11
18;26/4/2026 00:00;GUAYMACA-DS;PASEO;2
18;26/4/2026 00:00;GUAYMACA-DS;PROMOCION-PRODUCCION;3
18;26/4/2026 00:00;GUAYMACA-DS;ROPA;9
18;26/4/2026 00:00;GUAYMACA-DS;SUPERMERCADO;12
18;26/4/2026 00:00;GUAYMACA-DS;TECNOLOGIA;5
18;26/4/2026 00:00;INTIBUCA-AEC;ACCESORIOS;256
18;26/4/2026 00:00;INTIBUCA-AEC;BEBE;17
18;26/4/2026 00:00;INTIBUCA-AEC;BELLEZA;127
18;26/4/2026 00:00;INTIBUCA-AEC;CALZADO;43
18;26/4/2026 00:00;INTIBUCA-AEC;CALZADO PLASTICO;19
18;26/4/2026 00:00;INTIBUCA-AEC;CELEBRACIONES;39
18;26/4/2026 00:00;INTIBUCA-AEC;CUIDADO PERSONAL;295
18;26/4/2026 00:00;INTIBUCA-AEC;DEPORTIVA;8
18;26/4/2026 00:00;INTIBUCA-AEC;ESCOLAR;30
18;26/4/2026 00:00;INTIBUCA-AEC;GOLOSINAS;23
18;26/4/2026 00:00;INTIBUCA-AEC;HOGAR;85
18;26/4/2026 00:00;INTIBUCA-AEC;INTERIOR DETALLE;297
18;26/4/2026 00:00;INTIBUCA-AEC;JUGUETERIA;27
18;26/4/2026 00:00;INTIBUCA-AEC;PACER;16
18;26/4/2026 00:00;INTIBUCA-AEC;PASEO;5
18;26/4/2026 00:00;INTIBUCA-AEC;PROMOCION-PRODUCCION;13
18;26/4/2026 00:00;INTIBUCA-AEC;ROPA;145
18;26/4/2026 00:00;INTIBUCA-AEC;SUPERMERCADO;25
18;26/4/2026 00:00;INTIBUCA-AEC;TECNOLOGIA;11
18;26/4/2026 00:00;INTIBUCA-AEC;VERANO;2
18;26/4/2026 00:00;JESUS DE OTORO-AEC;ACCESORIOS;113
18;26/4/2026 00:00;JESUS DE OTORO-AEC;BEBE;9
18;26/4/2026 00:00;JESUS DE OTORO-AEC;BELLEZA;113
18;26/4/2026 00:00;JESUS DE OTORO-AEC;CALZADO;11
18;26/4/2026 00:00;JESUS DE OTORO-AEC;CALZADO PLASTICO;10
18;26/4/2026 00:00;JESUS DE OTORO-AEC;CELEBRACIONES;16
18;26/4/2026 00:00;JESUS DE OTORO-AEC;CUIDADO PERSONAL;168
18;26/4/2026 00:00;JESUS DE OTORO-AEC;DEPORTIVA;9
18;26/4/2026 00:00;JESUS DE OTORO-AEC;ESCOLAR;17
18;26/4/2026 00:00;JESUS DE OTORO-AEC;GOLOSINAS;10
18;26/4/2026 00:00;JESUS DE OTORO-AEC;HOGAR;70
18;26/4/2026 00:00;JESUS DE OTORO-AEC;INTERIOR DETALLE;161
18;26/4/2026 00:00;JESUS DE OTORO-AEC;JUGUETERIA;13
18;26/4/2026 00:00;JESUS DE OTORO-AEC;MERCADERIA DE CONSUMO;14
18;26/4/2026 00:00;JESUS DE OTORO-AEC;PACER;35
18;26/4/2026 00:00;JESUS DE OTORO-AEC;ROPA;54
18;26/4/2026 00:00;JESUS DE OTORO-AEC;SUPERMERCADO;18
18;26/4/2026 00:00;JESUS DE OTORO-AEC;TECNOLOGIA;3
18;26/4/2026 00:00;JESUS DE OTORO-AEC;VERANO;3
18;26/4/2026 00:00;LA CEIBA EDIFICIO-AEC;ACCESORIOS;247
18;26/4/2026 00:00;LA CEIBA EDIFICIO-AEC;BEBE;18
18;26/4/2026 00:00;LA CEIBA EDIFICIO-AEC;BELLEZA;278
18;26/4/2026 00:00;LA CEIBA EDIFICIO-AEC;CALZADO;50
18;26/4/2026 00:00;LA CEIBA EDIFICIO-AEC;CALZADO PLASTICO;45
18;26/4/2026 00:00;LA CEIBA EDIFICIO-AEC;CELEBRACIONES;50
18;26/4/2026 00:00;LA CEIBA EDIFICIO-AEC;CUIDADO PERSONAL;246
18;26/4/2026 00:00;LA CEIBA EDIFICIO-AEC;DEPORTIVA;9
18;26/4/2026 00:00;LA CEIBA EDIFICIO-AEC;ESCOLAR;15
18;26/4/2026 00:00;LA CEIBA EDIFICIO-AEC;GOLOSINAS;18
18;26/4/2026 00:00;LA CEIBA EDIFICIO-AEC;HOGAR;131
18;26/4/2026 00:00;LA CEIBA EDIFICIO-AEC;INTERIOR DETALLE;318
18;26/4/2026 00:00;LA CEIBA EDIFICIO-AEC;JUGUETERIA;16
18;26/4/2026 00:00;LA CEIBA EDIFICIO-AEC;PACER;47
18;26/4/2026 00:00;LA CEIBA EDIFICIO-AEC;PASEO;4
18;26/4/2026 00:00;LA CEIBA EDIFICIO-AEC;PROMOCION-PRODUCCION;2
18;26/4/2026 00:00;LA CEIBA EDIFICIO-AEC;ROPA;212
18;26/4/2026 00:00;LA CEIBA EDIFICIO-AEC;SUPERMERCADO;33
18;26/4/2026 00:00;LA CEIBA EDIFICIO-AEC;TECNOLOGIA;11
